"","uid_max","visitor_access_level","total_days","missing","other web sites","search engines","social networks","typed/bookmarked","Purchase.IDs","Referrer.Type","product"
"3028","816858",1,8,0,0,0,0,14,"D5937378","search engines","Digital Only"
"3029","817758719522143115_8123011416029196323",0,1,0,0,0,0,0,"D6334065","typed/bookmarked","Digital Only"
"3030","817868",3,7,0,0,0,0,9,"D6065337","typed/bookmarked","Digital Only"
"3031","818697",0,1,0,0,0,0,0,"D6103243","typed/bookmarked","Digital Only"
"3032","819234",3,27,0,0,0,0,33,"D6328949","typed/bookmarked","Digital Only"
"3033","819954",0,1,1,0,0,0,0,"D6040653","search engines","Digital Only"
"3034","819968",1,2,0,1,0,0,1,"D6183346","typed/bookmarked","Digital and Print"
"3035","820109",3,19,0,2,2,0,17,"D6075344","typed/bookmarked","Digital Only"
"3036","82024846319459334_2411069803611189346",0,1,0,0,0,0,0,"D6057658","typed/bookmarked","Print Only"
"3037","8206986358643393411_76743184296957458",0,1,0,0,0,0,0,"D6094849","typed/bookmarked","Digital Only"
"3038","820752",3,7,0,0,1,0,5,"D6314341","typed/bookmarked","Digital Only"
"3039","8208825552235931577_858389494430095112",0,1,0,0,0,0,0,"D6161628","search engines","Digital Only"
"3040","821320",1,1,0,0,0,0,0,"D5939276","social networks","Digital Only"
"3041","821535",1,1,0,0,0,0,0,"D6021136","typed/bookmarked","Digital Only"
"3042","821795",3,1,0,0,0,0,0,"D6314925","typed/bookmarked","Digital Only"
"3043","82213564619384705_1273109358867542273",0,1,0,0,0,0,0,"D5949141","typed/bookmarked","Digital Only"
"3044","822155",3,3,0,0,0,0,2,"D5939253","typed/bookmarked","Digital Only"
"3045","822665",3,5,2,0,0,0,5,"D6347378","typed/bookmarked","Digital Only"
"3046","823043",3,4,0,0,1,0,2,"D5937994","typed/bookmarked","Digital Only"
"3047","8238068654378297118_1322194233624942097",0,1,0,0,0,0,0,"D6064604","missing","Digital Only"
"3048","824054",1,1,0,0,0,0,0,"D6046482","search engines","Digital Only"
"3049","824143",1,2,0,0,0,1,0,"D6109759","social networks","Digital Only"
"3050","824541",1,4,0,1,3,0,2,"D6066002","typed/bookmarked","Digital Only"
"3051","825075",3,1,0,0,0,0,0,"D5924945","search engines","Digital Only"
"3052","825625",1,1,0,0,0,0,0,"D6073227","typed/bookmarked","Digital Only"
"3053","8258031574390520552_360569532349937218",0,1,0,0,0,0,0,"D6308561","typed/bookmarked","Digital Only"
"3054","8263356249979540166_4058812198311614946",0,1,0,0,0,0,0,"D6313861","typed/bookmarked","Print Only"
"3055","826648",3,2,1,0,1,0,0,"D6030600","missing","Digital Only"
"3056","826849",0,1,0,0,0,0,0,"D5924988","typed/bookmarked","Digital Only"
"3057","826955823128300475_7392389628940249170",0,1,0,0,0,0,0,"D6042065","typed/bookmarked","Digital Only"
"3058","827127",0,1,0,0,0,0,0,"D6233827","typed/bookmarked","Digital Only"
"3059","82754474499728941_7132698061474515231",0,1,0,0,0,0,0,"D6265078","typed/bookmarked","Print Only"
"3060","8296209333194130987_1041742422681483829",0,1,0,0,0,0,0,"D5924260","missing","Digital Only"
"3061","829742",3,20,1,0,0,0,26,"D6297657","search engines","Digital Only"
"3062","82999",3,2,1,0,0,0,0,"D6182503","typed/bookmarked","Print Only"
"3063","830003",1,2,0,0,0,0,1,"D6204678","typed/bookmarked","Digital Only"
"3064","8301094248861509164_3740661108380515299",0,2,0,0,0,0,3,"D6314618","typed/bookmarked","Print Only"
"3065","830690",3,27,1,0,0,0,41,"D6270235","typed/bookmarked","Print Only"
"3066","830703",3,4,0,1,1,0,3,"D6089522","search engines","Health Pulse"
"3067","8312197581990763089_6414223512442206534",0,1,0,0,0,0,0,"D6315185","typed/bookmarked","Digital Only"
"3068","8314983908532292663_4199354940328045171",0,1,0,0,0,0,1,"D6308941","typed/bookmarked","Digital and Print"
"3069","8321404261552111146_6157834633242756492",0,1,0,0,0,0,0,"D6263477","typed/bookmarked","Digital and Print"
"3070","8329327084526250348_4181031709606316199",0,2,1,0,0,0,0,"D6260210","missing","Health Pulse"
"3071","8330372185258666217_4112954251761295539",0,1,0,0,0,0,0,"D6321957","search engines","Digital Only"
"3072","8332375322838398448_8635545370583984657",0,1,0,0,1,0,0,"D6313278","other web sites","Digital Only"
"3073","8351053605309921661_5356262553302727518",0,1,0,0,0,0,0,"D6309110","typed/bookmarked","Digital Only"
"3074","836197",3,2,0,0,0,0,2,"D6073986","typed/bookmarked","Health Pulse"
"3075","8364006298015846754_1026690363453983165",0,1,0,0,0,0,1,"D6225698","search engines","Digital and Print"
"3076","836673",3,23,0,1,24,0,12,"D6076076","typed/bookmarked","Digital Only"
"3077","8372112242250653510_762645563626002724",0,1,0,0,1,0,0,"D6041958","typed/bookmarked","Digital Only"
"3078","837281",1,3,1,0,0,0,2,"D6225994","search engines","Health Pulse"
"3079","8393399676834670065_7648731893191983334",0,6,1,0,0,0,4,"D6091737","typed/bookmarked","Digital Only"
"3080","840328",1,1,0,0,0,0,0,"D6296307","typed/bookmarked","Digital and Print"
"3081","8407124077332374798_1394004780484565739",0,1,0,0,0,0,0,"D5919811","typed/bookmarked","Digital Only"
"3082","841485",1,1,0,0,0,0,0,"D5925350","typed/bookmarked","Digital Only"
"3083","842343",3,13,0,0,3,0,11,"D6320687","typed/bookmarked","Health Pulse"
"3084","8435437281228468756_6237509127377240749",0,1,0,0,0,0,0,"D5941298","typed/bookmarked","Digital Only"
"3085","844009",1,12,0,0,0,0,14,"D6088390","search engines","Health Pulse"
"3086","8440752496781864300_308238914966674395",0,7,0,0,0,0,8,"D6329130","missing","Digital Only"
"3087","844819",0,1,0,0,0,0,0,"D5926603","typed/bookmarked","Digital Only"
"3088","84586098506181291_7522768442328785447",0,1,0,0,0,0,0,"D6270446","typed/bookmarked","Print Only"
"3089","845865",1,1,0,0,0,0,0,"D5939251","typed/bookmarked","Digital Only"
"3090","8464957046619734872_3151717100348306807",0,2,1,0,0,0,0,"D6057053","missing","Digital Only"
"3091","8465058028681366739_7201084275098619058",0,1,0,0,0,0,0,"D6072820","social networks","Digital and Print"
"3092","8465611927646837486_3353658848149276114",0,5,0,0,0,0,4,"D6315231","typed/bookmarked","Digital Only"
"3093","847116",3,8,6,0,0,0,3,"D6305530","missing","Digital Only"
"3094","847236",1,1,0,0,0,0,0,"D6076371","typed/bookmarked","Digital Only"
"3095","8478060085686319435_3536654662983135266",0,1,0,0,0,0,0,"D6283998","search engines","Health Pulse"
"3096","847855",0,1,0,0,0,0,0,"D6020728","other web sites","Digital Only"
"3097","8480152979613036751_1822506101836634937",0,1,0,0,0,0,0,"D6057333","typed/bookmarked","Digital Only"
"3098","848030161723511827_4729890795069942184",0,2,1,0,0,0,1,"D6055990","typed/bookmarked","Print Only"
"3099","848126",0,1,0,0,0,0,0,"D6028282","typed/bookmarked","Digital and Print"
"3100","848519",3,3,0,0,2,0,0,"D6314588","missing","Health Pulse"
"3101","848754",3,19,1,0,0,0,22,"D6269492","typed/bookmarked","Digital and Print"
"3102","849215",1,1,0,0,0,0,0,"D6308034","typed/bookmarked","Digital Only"
"3103","849225",3,2,0,0,0,0,1,"D5925759","typed/bookmarked","Digital and Print"
"3104","8493431095827737045_3281363153921419321",0,1,0,0,0,0,0,"D6107774","search engines","Digital and Print"
"3105","849365",1,2,0,0,2,1,0,"D6329859","typed/bookmarked","Digital Only"
"3106","850140",0,1,0,0,0,0,0,"D6056404","typed/bookmarked","Digital Only"
"3107","850223",1,1,0,0,0,0,0,"D6030580","search engines","Digital Only"
"3108","8502291107002127107_2135301046277721437",0,1,0,0,0,0,0,"D6020896","search engines","Digital and Print"
"3109","851381",0,1,0,0,0,0,0,"D6287566","typed/bookmarked","Digital Only"
"3110","851613",1,5,0,0,0,0,5,"D6003914","search engines","Digital Only"
"3111","851665",3,8,0,0,0,0,10,"D6174565","typed/bookmarked","Digital Only"
"3112","852095",0,1,0,0,0,0,0,"D5939249","typed/bookmarked","Digital and Print"
"3113","8523201532359811339_802296567921217218",0,1,0,0,0,0,0,"D6258465","missing","Digital and Print"
"3114","852741",1,1,0,0,0,0,0,"D6263533","search engines","Digital Only"
"3115","852895",3,5,0,0,0,0,6,"D5939347","missing","Digital Only"
"3116","853442",1,1,0,0,0,0,0,"D6296504","typed/bookmarked","Digital Only"
"3117","853544",0,2,0,2,0,0,0,"D5938739","other web sites","Digital and Print"
"3118","853756",1,1,0,0,0,0,1,"D6026991","typed/bookmarked","Digital Only"
"3119","8537640796125548565_504007393153859568",0,2,0,0,0,0,1,"D6227343","typed/bookmarked","Digital Only"
"3120","853924",0,1,0,0,0,0,0,"D5948580","search engines","Digital Only"
"3121","8539623813046787248_5697090903279636031",0,1,0,0,0,0,0,"D6154221","search engines","Digital Only"
"3122","8543924597388719524_7824138083746568135",0,1,0,0,0,0,1,"D6089490","search engines","Digital Only"
"3123","854664",3,1,0,0,0,0,0,"D6273844","typed/bookmarked","Print Only"
"3124","8553988128457440083_745605111014474916",0,1,0,0,1,0,1,"D6282173","typed/bookmarked","Digital and Print"
"3125","855491",1,10,0,0,1,0,9,"D6297404","typed/bookmarked","Digital Only"
"3126","855745",3,1,0,0,0,0,0,"D6095220","search engines","Digital Only"
"3127","8560212532533442100_2038989893502454255",0,5,0,0,0,0,4,"D6295218","typed/bookmarked","Digital Only"
"3128","8562796672096013970_8291171664095249",0,3,0,0,1,2,0,"D6214511","typed/bookmarked","Digital Only"
"3129","8564522322207526338_2179366670697495552",0,1,0,0,0,0,0,"D6270274","typed/bookmarked","Print Only"
"3130","856817",3,5,4,0,2,0,1,"D6216185","missing","Health Pulse"
"3131","856866",3,43,4,0,0,0,62,"D6313793","typed/bookmarked","Print Only"
"3132","856911",3,5,1,0,0,0,4,"D6313771","typed/bookmarked","Print Only"
"3133","856980",0,1,0,0,0,0,0,"D6264840","typed/bookmarked","Print Only"
"3134","857073",3,20,0,0,7,0,21,"D6182773","typed/bookmarked","Digital Only"
"3135","8576566542723140912_4029906907365881297",0,1,0,0,0,0,0,"D6176658","typed/bookmarked","Digital Only"
"3136","858466",1,4,2,0,0,0,3,"D6313430","search engines","Health Pulse"
"3137","859185",3,6,1,0,1,2,4,"D6225726","typed/bookmarked","Digital Only"
"3138","8602018123601128822_4206282785246770153",0,3,0,0,0,2,0,"D6233848","social networks","Digital Only"
"3139","860809",0,2,0,0,1,0,0,"D6056400","typed/bookmarked","Print Only"
"3140","8612055471185274736_8221412430819450403",0,1,0,0,0,0,0,"D5936482","search engines","Digital Only"
"3141","8612846828150523163_8317378158101869942",0,1,0,0,0,0,0,"D6088979","missing","Digital and Print"
"3142","8615756197690479888_228646213523998003",0,4,0,0,1,0,3,"D6274671","typed/bookmarked","Digital and Print"
"3143","8617392217765157116_2419958001401494337",0,1,0,0,0,0,0,"D6270694","typed/bookmarked","Print Only"
"3144","862355",1,1,0,0,0,0,0,"D6165710","typed/bookmarked","Digital Only"
"3145","8625659020895123366_6358001670939564114",0,1,0,0,0,0,0,"D6340823","typed/bookmarked","Digital Only"
"3146","8627095179380901448_5474020614473057869",0,2,0,0,0,0,1,"D6295046","typed/bookmarked","Digital and Print"
"3147","863033",1,5,0,0,0,0,4,"D6029714","typed/bookmarked","Digital Only"
"3148","863255",3,42,0,0,0,0,70,"D6263339","typed/bookmarked","Digital Only"
"3149","86358132611348479_8150561369359579876",0,1,0,0,0,0,0,"D6323053","typed/bookmarked","Digital Only"
"3150","863723",0,1,0,0,0,0,0,"D6002920","typed/bookmarked","Digital Only"
"3151","8645140639704509520_1760531457474576800",0,1,0,0,0,0,0,"D6313778","typed/bookmarked","Print Only"
"3152","864955",1,1,0,0,0,0,0,"D6002210","search engines","Digital Only"
"3153","865139",0,1,0,0,0,0,1,"D6306574","search engines","Health Pulse"
"3154","865390",0,1,0,0,0,0,0,"D6295049","typed/bookmarked","Digital Only"
"3155","8657333305669368639_8403631086100751325",0,1,0,0,0,0,0,"D6165633","typed/bookmarked","Print Only"
"3156","866130",0,1,0,0,0,0,0,"D6347203","typed/bookmarked","Digital Only"
"3157","8669822692207863277_2554953481502152262",0,1,0,0,0,0,0,"D6346109","typed/bookmarked","Digital Only"
"3158","867143",3,7,4,0,0,0,2,"D6306069","typed/bookmarked","Digital Only"
"3159","8675930416699698626_5904132966732987894",0,1,0,0,0,0,0,"D6066084","search engines","Health Pulse"
"3160","867680",1,1,0,0,0,0,0,"D5948350","typed/bookmarked","Digital Only"
"3161","8679180605943991953_638698590920213326",0,1,0,0,0,0,0,"D6075966","missing","Digital Only"
"3162","869009",3,5,0,3,2,0,1,"D6296531","search engines","Digital Only"
"3163","869230",1,3,1,0,0,1,1,"D6274983","typed/bookmarked","Digital Only"
"3164","869360",3,2,0,0,0,0,1,"D5926330","typed/bookmarked","Digital Only"
"3165","869615",1,1,0,0,0,0,0,"D6287597","search engines","Digital Only"
"3166","869786",3,1,0,0,0,0,1,"D6240385","search engines","Digital Only"
"3167","869977",3,1,0,0,0,0,2,"D6075932","typed/bookmarked","Digital Only"
"3168","8705405459542025878_6628596221721204659",0,1,0,0,0,0,0,"D6088847","typed/bookmarked","Digital Only"
"3169","870581",1,4,0,0,0,0,3,"D6030325","typed/bookmarked","Digital Only"
"3170","871039",0,1,0,0,0,0,0,"D6161245","typed/bookmarked","Digital and Print"
"3171","871154",0,1,0,0,0,0,1,"D6295977","search engines","Digital Only"
"3172","8713369015210161864_3953158658030297492",0,1,0,0,0,0,0,"D6056715","typed/bookmarked","Print Only"
"3173","871420",3,44,0,27,9,0,40,"D6183298","typed/bookmarked","Digital Only"
"3174","871666",1,2,0,0,0,0,1,"D6264443","typed/bookmarked","Digital Only"
"3175","871796776194732879_9049358436603940745",0,6,0,0,0,0,5,"D6296147","typed/bookmarked","Digital Only"
"3176","872266273685984649_9019483457565710795",0,1,0,0,0,0,0,"D6264426","search engines","Digital Only"
"3177","8724890654955693588_2324510534114864792",0,2,0,0,0,0,1,"D6165655","typed/bookmarked","Print Only"
"3178","8729132934388499653_7648653651693318181",0,1,0,0,0,0,0,"D5941299","other web sites","Digital Only"
"3179","872968",3,1,0,0,0,0,0,"D6076429","typed/bookmarked","Digital Only"
"3180","873085",0,1,0,0,0,0,0,"D6263794","typed/bookmarked","Digital Only"
"3181","873278",3,83,13,26,20,0,142,"D6313200","typed/bookmarked","Digital Only"
"3182","8733388193159697879_9195293040700297039",0,1,0,0,0,0,0,"D6270304","typed/bookmarked","Print Only"
"3183","873456",3,14,3,2,0,0,16,"D6263081","typed/bookmarked","Digital Only"
"3184","873470",1,2,0,0,0,0,2,"D5939154","search engines","Digital Only"
"3185","873766145512282138_6146365833471298429",0,2,0,0,0,0,1,"D6090365","typed/bookmarked","Digital Only"
"3186","8739471323956447880_979538251651161036",0,1,0,0,0,0,0,"D6183280","search engines","Health Pulse"
"3187","8741425850633967458_3197435828479772761",0,1,0,0,0,0,0,"D6313781","typed/bookmarked","Print Only"
"3188","874328",3,10,0,0,0,0,9,"D6165719","typed/bookmarked","Print Only"
"3189","8745621020254834270_5942576660296345720",0,1,0,0,0,0,0,"D6275361","typed/bookmarked","Print Only"
"3190","874607",0,1,0,0,0,0,1,"D5939541","search engines","Digital Only"
"3191","8750889224017693913_4168736757670148727",0,1,0,0,0,0,0,"D6313763","typed/bookmarked","Print Only"
"3192","875119",1,3,0,0,0,0,3,"D6056165","typed/bookmarked","Digital Only"
"3193","875750",3,56,0,0,4,0,90,"D6286898","typed/bookmarked","Digital Only"
"3194","876087",3,1,0,0,0,0,1,"D5924460","missing","Digital Only"
"3195","876273",0,1,0,0,1,0,2,"D6274822","search engines","Digital Only"
"3196","876749",0,2,0,1,0,0,1,"D6073672","typed/bookmarked","Digital and Print"
"3197","877207",3,42,0,0,13,0,69,"D6226505","typed/bookmarked","Digital Only"
"3198","8773128299458241342_6305576039474426233",0,1,0,0,0,0,0,"D6346478","social networks","Digital Only"
"3199","8783997982338728567_5673116153831513133",0,1,0,0,0,0,0,"D6207835","search engines","Digital Only"
"3200","8787780226421633265_2981899820069227743",0,1,0,0,0,0,0,"D5936802","search engines","Digital and Print"
"3201","8787996449434152796_8904890340139566647",0,1,0,0,0,0,0,"D6165617","typed/bookmarked","Print Only"
"3202","8788284068119991825_1576383581672515772",0,1,0,0,0,0,0,"D6344649","search engines","Digital Only"
"3203","8788801453039593900_6785818172519841329",0,1,0,0,0,0,0,"D6313425","typed/bookmarked","Print Only"
"3204","8790674433090502710_9221924764366841493",0,1,0,0,0,0,0,"D6058257","typed/bookmarked","Print Only"
"3205","879242",1,1,0,0,0,0,0,"D6314917","typed/bookmarked","Digital Only"
"3206","8792736604079930831_2888844792091572236",0,1,0,0,0,0,0,"D6274633","typed/bookmarked","Digital Only"
"3207","879660",0,1,0,0,0,0,1,"D5948354","search engines","Digital Only"
"3208","8798081499783369545_334272960212113289",0,2,0,0,0,0,1,"D6056969","typed/bookmarked","Digital Only"
"3209","880612",3,11,0,0,1,0,9,"D6329267","typed/bookmarked","Digital Only"
"3210","8811524661356215070_6994228363405725005",0,1,0,0,0,0,0,"D6227285","typed/bookmarked","Digital Only"
"3211","88119",3,3,0,0,0,2,0,"D6308151","social networks","Digital Only"
"3212","8815856729922413885_6274723981035228531",0,1,0,0,0,0,0,"D6313797","typed/bookmarked","Print Only"
"3213","8831278570414068481_3492896860312928517",0,2,0,0,0,0,1,"D6320790","missing","Digital Only"
"3214","883348",0,1,0,0,0,0,0,"D5937702","typed/bookmarked","Print Only"
"3215","883574",3,10,0,0,0,0,9,"D6108848","typed/bookmarked","Digital Only"
"3216","884612",3,7,4,0,0,0,6,"D6347085","search engines","Digital Only"
"3217","885191",1,1,0,0,0,0,0,"D6295956","search engines","Digital Only"
"3218","885213",3,10,0,0,0,10,2,"D6234925","search engines","Digital and Print"
"3219","8852850676524452477_6561924551123802259",0,1,0,0,0,0,0,"D6314280","typed/bookmarked","Print Only"
"3220","886701",0,1,0,0,0,0,0,"D6309658","typed/bookmarked","Digital Only"
"3221","887729",3,2,0,0,1,0,0,"D6107608","typed/bookmarked","Digital and Print"
"3222","8882386499302584521_1147347537998179567",0,4,0,0,0,0,4,"D6270366","typed/bookmarked","Print Only"
"3223","888267",3,3,0,0,0,0,2,"D6313782","typed/bookmarked","Print Only"
"3224","8886740970536909827_3194445530764409790",0,1,0,0,0,0,0,"D6335210","typed/bookmarked","Print Only"
"3225","889082",3,1,0,0,0,0,0,"D6328952","typed/bookmarked","Health Pulse"
"3226","8895816174249542453_9174138064835590948",0,1,0,0,1,0,1,"D5941355","other web sites","Health Pulse"
"3227","8896141433324533255_3185261097787617696",0,2,0,0,1,0,0,"D6346442","typed/bookmarked","Digital Only"
"3228","8897434486775813318_3585991209519881861",0,1,0,0,0,0,0,"D6314050","typed/bookmarked","Print Only"
"3229","889846",1,1,0,0,0,0,1,"D6020885","typed/bookmarked","Health Pulse"
"3230","8900185954691723409_966944811147400148",0,1,0,0,0,0,0,"D6329160","typed/bookmarked","Digital Only"
"3231","8915893433982447280_868490571748013596",0,1,0,0,0,0,0,"D6335681","typed/bookmarked","Digital Only"
"3232","891700",3,3,0,0,0,0,2,"D6030593","typed/bookmarked","Digital Only"
"3233","8920573144328612509_8392771278122101004",0,1,0,0,0,0,0,"D6263300","typed/bookmarked","Digital Only"
"3234","892646",3,9,0,0,0,0,8,"D6029495","typed/bookmarked","Digital Only"
"3235","89273",3,1,0,0,0,0,0,"D5917166","typed/bookmarked","Digital and Print"
"3236","892808",3,12,0,0,1,0,11,"D6313790","typed/bookmarked","Print Only"
"3237","892913",3,1,0,0,0,0,0,"D6333893","typed/bookmarked","Digital Only"
